Time (s),Accel_X (m/s^2),Accel_Y (m/s^2),Accel_Z (m/s^2),Gyro_X (deg/s),Gyro_Y (deg/s),Gyro_Z (deg/s)
2.46,7.001326936369809,-5.204901241264762,-11.481480745142257,5.105958976873165,-4.956739122854496,-5.097002334919935
2.47,5.836250886958994,-9.693237255155971,-12.084637268233234,2.868556266793617,-3.4090626165002056,-5.727633738076596
2.48,7.054918365373694,-7.013319170122379,-9.950853782435203,2.5384125623391602,-1.23434888575435,-2.6572010732612257
2.49,6.3490224257710315,-8.049079361525102,-10.327556063067531,2.8752165101685496,-2.3597345527907363,-4.1646733609377495
2.5,7.213447670840067,-7.394650406484157,-9.449219577198143,2.800658427617986,-3.7101614338907236,-4.779063870287675
2.5100000000000002,5.556993169052032,-9.277491967684153,-7.87853578147613,2.5645628797596283,-4.747325641114428,-4.551734263896184
2.52,8.633561154732059,-7.618538743512358,-8.843451875774816,2.86131021049676,-5.312263202033293,-5.291708831412177
2.5300000000000002,6.120999720600553,-8.497395532608572,-8.62258756174199,3.021483378697927,-2.1355533422538455,-5.361110950580022
2.54,6.546450809095546,-8.962812546192556,-10.542720534451508,3.6820574082425654,-5.009672569422916,-3.7357138771096965
2.5500000000000003,5.6754049871669325,-8.016141146913277,-9.676680303733049,0.8458713209758824,-4.123024081752705,-4.339018175539885
2.56,5.685743979400923,-7.883479634865356,-9.725307322215668,1.9430139724900728,-5.021801589346293,-5.734173197560137
2.57,5.014625293558301,-9.295412557898809,-9.271817820445124,2.345460354822293,-3.86403226768585,-3.343285187640239
2.58,7.139701478648578,-7.835690595523166,-8.834517141290272,2.484512921375788,-3.5742818121064115,-5.740422512334249
2.59,4.603196718055362,-7.294712456638251,-6.992219879290168,5.008932654576467,-4.42130464858314,-3.272481246038486
2.6,5.360158047301569,-7.2777555256309485,-9.291397485042957,3.724408514936183,-5.057020167486579,-4.557958403863114
2.61,5.547720703577277,-9.295651219879737,-7.491170917146028,2.339486147595214,-3.6139895500203947,-6.925134359906344
2.62,4.241801890994869,-8.989567198964043,-8.343020722383436,2.6675983273542574,-5.653256026009231,-3.276861972710382
2.63,3.6580420743674176,-8.711791769624275,-7.540935365719635,1.4358453776552613,-4.861437009576941,-3.796585038436269
2.64,4.786137215265556,-9.467208340066401,-8.42561150263521,2.973627761569451,-5.527308761098693,-3.291235757167927
2.65,4.250131165204239,-8.744933115293643,-7.665238478264672,2.1007182817812553,-5.22964122272983,-4.222481266584381
2.66,3.4208881505216775,-9.262165579776095,-9.646847327311994,1.1184539052631757,-4.861859755770322,-5.304420840756888
2.67,3.4885734099985686,-8.975430677168662,-6.706380697882052,2.6098504504145836,-4.791311845571956,-3.572589480708832
2.68,4.308554363623263,-8.445967213056358,-8.322116502045212,3.363979606190129,-2.632082810443681,-6.47343301357373
2.69,5.382686443806332,-9.837487176155726,-8.523301978471167,1.474317662213302,-5.754578525572619,-4.613714317961659
2.7,3.590576325202824,-8.683036251904314,-8.278230041921697,2.453937101501377,-4.010678025969568,-4.8203055315991215
2.71,4.722563816954139,-9.076146941235423,-7.676036866247123,0.6613415332115138,-4.364225240405626,-4.711088971758616
2.72,4.721249039030754,-8.146046625883507,-7.737812727526537,1.6258883054631732,-3.0125998629169466,-5.133110908214116
2.73,4.247517126423399,-8.796530964111003,-7.555691434651484,2.3177757643223145,-3.848276500691267,-4.14158279227993
2.74,4.608384898773607,-9.651804998391047,-6.154341508775746,0.7631536115358661,-5.981704333182687,-1.9667229502184598
2.75,4.241713138371608,-8.217585362516939,-5.542967305215981,1.9833983312259729,-4.767394898742405,-1.6601931029153851
2.7600000000000002,4.909763862318833,-8.728170818804212,-5.270264601088083,1.7158474379864321,-4.626106133847483,-2.8031547387894906
2.77,3.926020842591541,-8.48820376549285,-5.72537370137527,3.286521820720445,-3.6815192392841,-3.339584451992234
2.7800000000000002,2.582868744274998,-8.520757661623705,-5.904280420709601,1.9183789878121043,-3.0967784417663045,-1.5313022994174057
2.79,3.736918043129164,-8.463791677570036,-7.612701792216445,-0.015584390153539296,-4.533824752585292,-1.9075263772385693
2.8000000000000003,3.4387330051895812,-9.167840426634276,-6.897478069392046,1.685472527045022,-5.612611443712998,-3.061755349283644
2.81,2.6954225214545646,-9.378583377541895,-6.345648557340679,2.2774624258789107,-5.598352080436255,-2.4371646546062156
2.82,4.210672520378621,-9.752588081784792,-5.094292915406272,0.6346886956706829,-6.554706266009548,-3.283271244137389
2.83,2.339498385276241,-11.50287673458931,-4.843602461982254,0.7306456529435814,-4.6820644078589675,-2.7197656219177517
2.84,1.4068354757554218,-10.452636616931219,-5.886961272025946,0.06717122725042945,-5.723054425803544,-2.435556800989217
2.85,3.2003616614048114,-10.689977464834087,-4.073144144792282,1.8007702866621254,-4.780041493112372,-2.244871819638248
2.86,2.08122215733747,-9.105311289508538,-4.754215708207145,0.5404821304941883,-6.263203796162695,-3.3114730169747237
2.87,2.4318370048272846,-9.801447791982184,-4.787332992944493,3.136232499064878,-5.57148885771359,-4.56432515082458
2.88,2.338140675275479,-9.106743430293442,-5.5887115723100385,1.379295849297153,-4.556585803955135,-1.9204356092872237
2.89,1.282443534406076,-8.900497612076421,-5.293205860283006,0.705649026426877,-5.116418856935571,-2.7239253414620874
2.9,2.0034144094208584,-10.867038449007078,-6.281419023363167,2.518770824396817,-3.8282897131810683,-4.272905424271361
2.91,1.1698565216786112,-8.149595576819767,-3.350426737838137,2.7216024083358166,-3.892053635784942,-2.520795650945874
2.92,3.541677806566722,-9.259463376297587,-4.6432669911097415,1.3808249223257216,-4.8136245139056495,-3.135332417770578
2.93,2.87765461228041,-11.116909785781289,-3.387316113742556,1.4521795585304833,-6.536505955263374,-2.7469329753993836
2.94,1.118605128555092,-12.464021830008916,-4.007509774415156,1.1117900952577933,-5.355139256566483,-0.9458231807609279
2.95,2.5181576970556105,-8.15356906497229,-2.4733401451482258,1.346684538891197,-4.269402115341284,-1.7912451574856387
2.96,2.5705712956400344,-9.894545672134207,-3.8015658517481588,0.662629181505371,-3.8179254998818224,-1.336863907245084
2.97,-0.03462372353867771,-8.503727651994215,-2.046217994176015,2.033754540403594,-4.362864195529323,-1.8423929605363092
2.98,1.0426314329169601,-8.57471617791066,-2.2248833496783695,1.693632746131885,-4.691929405303311,-2.6688330577410593
2.99,2.0093520259900814,-9.510975493640013,-2.443662567688176,0.3238779648797634,-5.295191566845705,-1.7126099580648675
3.0,0.4273723418308424,-8.823004268527203,-9.8,0.43060275486366184,-6.845630138922577,-0.7376267301223479
3.0100000000000002,-0.2605776466104992,-11.341361005951379,-9.8,0.07056773174352449,-5.9581584765353215,-1.2914032917021543
3.02,1.456404386181315,-8.455746858522437,-9.8,-0.6654537124454228,-3.7214891226048064,-0.5062882165508499
3.0300000000000002,-0.8496064548341173,-10.468441852192678,-9.8,0.37938452814614865,-5.269371381112648,-1.0773358761531906
3.04,0.35230747766486115,-9.852949073723424,-9.8,-1.0508575411041845,-6.028426505276495,-0.7424916427998491
3.0500000000000003,1.0520007937066602,-9.138496147456669,-9.8,0.18143595291110826,-5.14419589754061,0.6531086466756143
3.06,3.1401499466547667,-11.288716596571055,-9.8,-0.20557851585893971,-6.0191657181512275,0.8593969716127885
3.0700000000000003,0.3977676325362947,-9.008522400928186,-9.8,0.9234294326441467,-5.172029832404757,-1.4508227570877783
3.08,0.1348289047529017,-9.173126547768268,-9.8,0.2523917949433835,-4.379754448060363,-0.8452406798895749
3.09,1.938237627009713,-11.030847848420883,-9.8,-0.21785564149566322,-5.6760393834684795,0.07527548738820711
3.1,-1.5118460320694513,-10.921422150734188,-9.8,-0.5263078591108683,-3.3434232062360163,-0.5221034648442914
3.11,1.7193633836885622,-8.487847094493363,-9.8,-0.2434815426173364,-4.3760726186734455,1.0854003775508188
3.12,1.2089680037259973,-9.20505270872724,-9.8,0.25294679884873833,-3.8771383670804873,-1.0211160148698633
3.13,-0.19501991726701362,-10.955134938734258,-9.8,-1.1570092767878055,-6.268925566955515,-1.982002963244144
3.14,0.2207506893962494,-8.23023498641692,-9.8,-1.5337075011371422,-6.041593575470287,-1.62223279474242
3.15,1.0689905031533617,-10.247090850547567,-9.8,1.2542627242474178,-4.54934842582602,-0.14430036442150232
3.16,-1.1493811591312375,-10.292592206455915,-9.8,-0.5213729639945088,-4.580748921686362,0.854126713988792
3.17,0.6621141324102557,-11.59657746281894,-9.8,-0.26626597089826826,-5.429181501936229,0.1274239421183188
3.18,0.5937288799133844,-10.132636101078296,-9.8,-1.317672534649768,-5.015485571398625,1.2606716162348248
3.19,-1.9753950349774991,-9.898794111183971,-9.8,-0.5236346432873051,-4.717287186231837,0.3808142356001669
3.2,-1.8719747111484155,-11.521823081376063,-9.8,-0.9562336262413735,-5.049010953180583,-1.3269714845266107
3.21,1.843407319542091,-11.40134476847382,-9.8,0.6684213669582113,-4.380970849610588,0.5158743376590462
3.22,-1.5570000427429458,-10.438554000465597,-9.8,-0.6354084774015957,-6.000729855451104,0.38760567656847517
3.23,-0.6622634171725879,-10.992434914668145,-9.8,-2.590460489499176,-4.674760219973741,2.1131656674004695
3.24,-2.666521214330433,-10.06287554213873,-9.8,0.3169917137752689,-5.733452739588174,1.197492423418029
3.25,-0.9898762716608247,-10.341124265810246,-9.8,-1.7442765788584744,-5.908361568047468,0.8075626082841675
3.2600000000000002,-1.9113931899887575,-10.844406328624164,-9.8,-0.46150893569916374,-6.29234112324637,1.8081868678090065
3.27,-0.9304958729069319,-10.335708868184147,-9.8,-2.081154798940294,-4.540845048260649,2.32748027531611
3.2800000000000002,-2.0465900676833026,-10.60965894029988,-9.8,-1.4311191037789204,-5.166060650421483,0.8951003291854522
3.29,-2.6667645153726305,-8.207512877404533,-9.8,-0.7233683139085323,-2.213547085139323,-0.5207208644092474
3.3000000000000003,-1.4261391971359818,-8.680153533793922,-9.8,-2.272532718882764,-6.067052773730726,2.44056305896839
3.31,-1.4992531931526614,-11.569564706684746,-9.8,0.05252973192632027,-5.32902738608373,2.5476918792182355
3.3200000000000003,-2.656993258907609,-8.493345112812829,-9.8,-0.8299619575400148,-6.570654466370227,3.846836232286255
3.33,-1.1822020460539517,-9.005351902061488,-9.8,-1.5598200412116996,-4.417499705420057,1.7757671580446437
3.34,-3.797831650019146,-9.817141583333294,-9.8,-2.114059555428334,-2.709176954995251,1.9954946015451154
3.35,-0.6010988197100664,-8.390443878769588,-9.8,-1.0179615642337796,-5.088433272149017,1.4831770439798293
3.36,-3.249976943261144,-11.009676692591555,-9.8,-2.422249958448002,-4.221032953915927,0.13869606607040796
3.37,-2.0913489385692987,-7.203844860375348,-9.8,0.3683803450464842,-4.5574724845409,2.1087649716730668
3.38,-2.298216847369495,-10.181678681875384,-9.8,-0.6484917245847565,-4.289251859835132,2.0254844117114565
3.39,-2.1682492858588116,-9.938231575862696,-9.8,-2.231797704458864,-5.3859319755732855,2.962650633513846
3.4,-4.136108160060346,-10.778249721926086,-9.8,-2.358666586128586,-4.430008442475311,2.9788503947903893
3.41,-1.0146150046971254,-8.67762033904924,-9.8,-3.6843759601941732,-4.8108076158218145,2.228071476180469
3.42,-1.286393754595634,-9.37357759954115,-9.8,-0.324633944479235,-5.404558050194504,3.111813051051056
3.43,-2.44612074624318,-8.27793483215542,-9.8,-1.6684412068839636,-4.494333533680766,1.0918148460119184
3.44,-2.5509064417808087,-9.531166842522243,-9.8,-0.07852461538344047,-4.688259907582299,4.518646663154611
3.45,-3.79952103403879,-7.216200491150927,-9.8,0.4109705068623777,-3.2958783452278766,3.038247835773018
3.46,-1.9138094281478428,-10.20206063230629,-9.8,-1.2373573568505711,-3.252753107184356,3.5406303063284748
3.47,-2.2788984190672252,-9.4254700737987,-9.8,-1.9434144843921468,-5.799695094667477,2.932585472356932
3.48,-4.727779587955874,-8.269447229961173,-9.8,-3.28098447837783,-6.082388667947409,4.517445926172323
3.49,-2.7332312341699065,-8.921961714853134,-9.8,-2.975234091623623,-3.722854839944839,2.406936034044757
3.5,-2.655601930187431,-10.059386896210103,-9.8,-2.1722191579322745,-3.8414316970646016,4.25190481688871
3.5100000000000002,-1.280403363672654,-9.76279705938875,-9.8,-3.175089132164966,-5.140129397131731,2.2629470614609764
3.52,-3.073216958755796,-10.366437305213209,-9.8,-0.5856639087228803,-5.180980649906292,3.719271322181682
3.5300000000000002,-2.927697104039103,-8.217232630224336,-9.8,-1.7122518712935482,-4.044234852227885,5.127582222008762
3.54,-3.565029735415962,-8.860606816761617,-9.8,-1.345558752150505,-4.6572421090336045,3.479512084289052
3.5500000000000003,-3.7725133236546116,-9.894781616405872,-9.8,-2.7945342880569766,-4.323733359054183,3.0612532762128115
3.56,-3.21946684129769,-8.386548577250494,-9.8,-2.237807592175143,-3.764605822316117,4.201883275168079
3.5700000000000003,-4.616807826583821,-8.487855225416213,-9.8,-2.5751569076230147,-4.374149639326137,3.8588658175501824
3.58,-3.8076624079326566,-8.187920238720656,-9.8,-2.771518787441356,-4.712514608248247,4.923991849795055
3.59,-2.4321848831085435,-9.3039359029612,-9.8,-2.442049222797091,-5.981795888774754,5.1089153564931244
3.6,-4.636659925366526,-9.292411624394683,-9.8,-1.6116271039779608,-2.863570867050875,3.6202794209579805
3.61,-3.7841456421561586,-9.44620656332522,-9.8,-2.2553810924675033,-4.6692008167168595,5.103910168043582
3.62,-3.562288145769111,-8.106597029348995,-9.8,-2.637597200144549,-3.859945912361532,5.307413849050185
3.63,-6.284498753736596,-7.930852061410682,-9.8,-3.212179649769151,-4.6705814024440695,4.6637450520911585
3.64,-5.39545589246503,-9.324002426857664,-9.8,-1.8269689440279238,-5.912047183838499,3.1983422266854236
3.65,-4.494519617124508,-7.429263951244166,-9.8,-2.2410329059228755,-4.8828468918711465,4.629147880961122
3.66,-5.132166112121897,-9.428808450366937,-9.8,-3.019953403209303,-6.224965661057977,5.040562960456506
3.67,-2.8729048640046546,-8.617063407364123,-9.8,-2.8845032003728246,-5.080462482891497,4.339456729001193
3.68,-5.044274713737928,-8.05529605313383,-9.8,-2.3613838798480566,-3.509519132979837,5.056901265669218
3.69,-4.05171198335994,-7.6927380159804,-9.8,-1.9485362448916028,-3.8324174308107324,5.320156693143801
3.7,-4.604752265909411,-7.390487019293513,-9.8,-2.5747564274632566,-3.9061441366423955,5.154791015692192
3.71,-7.520562936618866,-7.502564591793872,-9.8,-4.4929403519823214,-5.347776813645737,5.7691765944654705
3.72,-4.5339434924765625,-6.27256673582765,-9.8,-2.8590803489694654,-4.437342370437072,5.104012712369847
3.73,-6.321420599905455,-8.683294627877872,-9.8,-3.591542345750133,-4.347720065234208,3.1463759622406413
3.74,-6.401850707059943,-7.500996645903081,-9.8,-2.474626934514206,-7.238207097776219,6.57197418217908
3.75,-7.542698382846996,-9.753697664591945,-9.8,-4.280250570377271,-4.20081993927937,5.54803340783131
3.7600000000000002,-6.329276765205753,-7.230402740094368,-9.8,-1.9499697595886356,-3.3636924114205673,4.016941153911138
3.77,-5.219451010413904,-8.552366112141947,-9.8,-3.2185212514441313,-3.5455301238702646,3.524191266824996
3.7800000000000002,-7.009228878268612,-9.421470246417503,-9.8,-3.19426344483661,-4.5951685725814055,4.356353785376818
3.79,-6.860599675446151,-8.459091278625593,-9.8,-2.3573578829872743,-6.1965356445746,5.407106562193237
3.8000000000000003,-6.51520694126888,-6.633471305119378,-9.8,-2.699630909801875,-3.592847739190942,4.938744568571468
3.81,-6.722717898990063,-8.347908744002996,-9.8,-3.460531641745605,-3.362337231823437,4.62900715411024
3.8200000000000003,-7.837509045825028,-6.895234137746569,-9.8,-3.5566704149028685,-4.903596432935592,4.244437800851018
3.83,-6.761998666125702,-8.685411543620054,-9.8,-3.5725181663731775,-2.6518989905580135,4.969927596734831
3.84,-6.521953339402491,-8.170916805860573,-9.8,-4.212068563897397,-4.86542230408333,3.162251317559226
3.85,-5.261530189366212,-7.837119167763161,-9.8,-2.149498121293017,-4.958937853305791,6.605317332086142
3.86,-5.520768900249518,-9.30459268485211,-9.8,-2.1696559258726844,-3.917829865226479,5.650789911326819
3.87,-7.410391973066459,-6.487892858873126,-9.8,-1.9101411315289045,-2.369948341613529,5.315008862286696
3.88,-7.849324868953799,-7.762282848173138,-9.8,-3.4464030457464125,-2.7984322479364776,5.201398829034674
3.89,-7.714712560690239,-8.902748899352739,-9.8,-3.5784365063834054,-4.396400697065452,4.212080467820885
3.9,-7.514329847527132,-8.779194413830185,-9.8,-0.8669188714435361,-2.9643783336128333,5.860325110085251
3.91,-8.603985657132284,-8.178353396916707,-9.8,-3.6280886981123377,-3.6205982978850484,4.832950760700349
3.92,-7.030377520486137,-5.52901903465453,-9.8,-2.55086141316533,-4.930387859412519,4.88495832386276
3.93,-7.263793232055993,-5.247303602879375,-9.8,-4.8706909457658405,-1.8740318030517555,4.197642178440775
3.94,-8.13739126494924,-9.428451736329214,-9.8,-3.413611300248713,-3.8629301562010516,3.966679296661686
3.95,-6.588751988779144,-6.6625226657964145,-9.8,-3.551524698244652,-3.029182534405229,4.572132980073634
3.96,-7.888102684546511,-6.4527395591914605,-9.8,-4.600100704999471,-4.841962494240296,5.023281264248119
3.97,-9.269309554223097,-8.815921698997522,-9.8,-4.69716628693363,-4.544241973382082,6.058629902933197
3.98,-7.334984248720813,-6.459900415010465,-9.8,0.25434464390335654,-3.462129301857993,5.056755468404629
3.99,-8.5121771728703,-4.436540583451972,-9.8,-4.2330109312000355,-3.1346319094894444,3.7166532751841066
4.0,-8.549378167943049,-6.6381072435103645,-20.0,-4.779139676065334,-2.908700720514323,5.729611601946838
4.01,-8.039932006044413,-6.130800097690997,-20.0,-3.15088208560354,-1.7799873755190077,4.728464343964735
4.0200000000000005,-6.290851621208526,-6.80932506116851,-20.0,-3.2101430059289133,-2.7207370941605986,5.378459339880198
4.03,-9.054242931944717,-6.503089779721532,-20.0,-4.565874451022625,-3.547403785051563,4.452875089325654
4.04,-7.2278960593858,-7.220506144076721,-20.0,-3.877817484028105,-3.957322640719892,5.381130849168957
4.05,-7.408302334085283,-5.104268316833286,-20.0,-4.389195954402475,-1.6675915107004464,5.779551786482336
4.0600000000000005,-7.47279226314594,-8.414048658417736,-20.0,-4.442837286902567,-4.172037827216564,8.055543903736334
4.07,-9.132852002922883,-3.977317902750262,-20.0,-3.521918610069507,-1.0038540969505494,6.283504644231163
4.08,-6.3836639832460955,-4.73073093626479,-20.0,-5.796384703241209,-2.44098570864204,4.8092368749485095
4.09,-8.352212272089481,-6.040493183763712,-20.0,-5.775165423884755,-4.107261412781314,6.002556178047431
4.1,-9.155024793570544,-8.011006168839668,-20.0,-5.019927060175123,-1.5475205019809486,4.888981738143046
4.11,-7.714508774723288,-6.255733534153412,-20.0,-3.626779907488489,-4.126130721946318,5.1043139936248885
4.12,-7.224285807292375,-5.884380409330853,-20.0,-4.0068664278643045,-3.53320503228237,4.591453254175319
4.13,-7.704595601426053,-6.041991801070495,-20.0,-4.692247092802708,-4.042292102828036,3.242153961483833
4.14,-7.681350928940835,-2.3832973615921182,-20.0,-4.134497713668221,-3.269595538455005,6.75592636653613
4.15,-7.4141962293459205,-4.9108720591540385,-20.0,-5.3793420996360055,-3.92613984200205,3.6258312588478665
4.16,-7.92978227954031,-5.922206053805575,-20.0,-4.798153352636599,-1.666204620563224,3.6727882714977325
4.17,-9.29291981642922,-4.9805486229788185,-20.0,-3.3230541187201705,-4.23646769989451,5.060896132316876
4.18,-9.024432305137953,-4.166592759900727,-20.0,-5.2152293326450625,-0.9232015151575081,2.904687748799823
4.19,-8.2493388543424,-4.481787863920314,-20.0,-4.783097257479786,-2.4744156723907915,2.958030154747819
4.2,-9.889168184759855,-5.961722774578682,-20.0,-4.9102703275467725,-2.6036473185402893,5.316562517129572
4.21,-8.745487932655209,-4.002995345519353,-20.0,-4.222937169190526,-2.3699580231695587,3.1689637625265785
4.22,-7.095407326248273,-3.392910553044782,-20.0,-3.513872393775356,-1.340299771587593,4.538069480508773
4.23,-7.386292854432241,-4.482001444019746,-20.0,-6.610299101625383,-2.1526459811755148,4.168980795655673
4.24,-9.791728503915657,-4.436549722163508,-20.0,-5.933809267211238,-1.7060653576211091,3.6355527740061215
4.25,-7.269683258893374,-3.3758339688378896,-20.0,-4.349266943738532,-0.7418668889281539,5.669218737031089
4.26,-9.114029001828898,-5.2067375973924435,-20.0,-5.524240805054828,-4.314194436279992,5.40839896674256
4.2700000000000005,-11.196144203615816,-6.455500340075749,-20.0,-4.930301513230306,-0.6859374632195245,2.2132678391709284
4.28,-8.703330484092927,-5.248659705704521,-20.0,-6.441659798419007,-2.999878560692005,2.67480515391943
4.29,-9.914710300269396,-4.636186338463818,-20.0,-5.166392740182098,-1.1931392365825308,1.2547481788421164
4.3,-7.781739493269024,-3.9359674475502384,-20.0,-4.4631211643384185,-0.4420325428853664,2.78034666100535
4.3100000000000005,-9.929338595475276,-3.3421511160821744,-20.0,-3.9152741953201162,-1.778956694686708,3.8834295256904694
4.32,-9.040575680400545,-2.763289632654196,-20.0,-4.398288996823257,-4.452608443552605,2.578951032303637
4.33,-10.262039164300505,-4.074238064094975,-20.0,-5.325875653802248,-0.8977357817396321,3.635909094428854
4.34,-10.68741496246675,-2.9326770261662216,-20.0,-3.9983498267196786,-2.316529005698853,4.952715052490115
4.3500000000000005,-9.795876992304605,-3.2994183878799963,-20.0,-1.9692919723055131,0.07418039693150491,2.699828526096705
4.36,-9.903216759477935,-3.616840293386947,-20.0,-4.9758039501195555,-1.6614608994952624,3.381480825453169
4.37,-9.324158365602443,-3.851910896635084,-20.0,-6.0994875062602905,-0.20975053857179415,3.6400312022352024
4.38,-8.414908469550124,-1.5874280373099243,-20.0,-5.5680594644558195,-2.5660447889476017,3.811024016438249
4.39,-9.869080856951246,-4.175696212972587,-20.0,-4.847325178647759,-0.9794754188588536,3.5403484039575974
4.4,-9.956324851219817,-2.563751825632977,-20.0,-6.243146651233223,-3.239828713306099,2.1644803037853326
4.41,-8.706169794283541,-1.7479973832714089,-20.0,-4.434663372938143,-0.6087229628958784,2.945552366434363
4.42,-10.623336091340834,-3.2694774167619527,-20.0,-5.24452862218723,-0.23754579229268624,1.744690620126804
4.43,-10.55501777687696,-3.39942451182102,-20.0,-5.440344772438909,-0.8605446123436209,4.086704250691689
4.44,-8.851073654031326,-3.182904142373329,-20.0,-4.821582023948274,-0.17579438090565724,3.538474363230313
4.45,-9.537740301129325,-4.0561594661376805,-20.0,-4.717812257064727,-0.7638263165484087,4.428639954587811
4.46,-9.703990357211293,-3.5531305972946514,-20.0,-1.9837235071588855,-1.5086465773807511,2.6629773509774477
4.47,-9.348498862489908,-1.8734501188644919,-20.0,-5.469095434554733,-1.5265868982925144,3.3073235210232195
4.48,-8.942378291388268,-3.300887449143848,-20.0,-4.5134828530930315,-0.20515975767139372,2.3516919632353197
4.49,-8.951125758978947,-1.2906048695996588,-20.0,-4.239217484495454,1.2321308274060527,3.5170608485231085
4.5,-9.038784256608587,-1.966631719404844,-20.0,-6.10722424485483,-2.129278341813941,1.1008501516115978
4.51,-9.589149372374646,-2.4450819299344912,-20.0,-6.093571885706695,-0.9330962183996769,1.7358823518576214
4.5200000000000005,-10.350958997599495,-2.643206651777324,-20.0,-7.6578338765028775,-3.651437161450488,4.412833524634832
4.53,-11.460249154238209,-0.7737798028086307,-20.0,-4.554367486798572,0.642133244960406,1.753156437663426
4.54,-9.727294878607317,-1.9729934079668148,-20.0,-4.323281832039317,-1.0194099615766021,1.2274932233620217
4.55,-10.068063685161457,-1.9605605257710992,-20.0,-5.384994620794278,-0.34198901107103097,1.6330180264052896
4.5600000000000005,-9.956854842131696,-2.0215678671558455,-20.0,-3.6573798174477217,-1.6891116878589358,0.43502912903661506
4.57,-9.074473006442268,-3.2195297154959355,-20.0,-5.864210589883047,-0.6636063909029426,-0.605449109997859
4.58,-9.85115233759054,0.3334579706895342,-20.0,-3.381712550481968,1.3986071818842543,2.3307220352823563
4.59,-8.955212779298064,-1.0821942058574472,-20.0,-5.967132936986696,-0.502032202612976,1.144221606234442
4.6000000000000005,-10.579171378646855,0.06773381157039693,-20.0,-3.85234944621496,-0.33349108670299743,1.0705605364309496
4.61,-12.118258531350435,-0.7312280116842722,-20.0,-4.850618545588069,-0.18821416081771386,0.6773338032622642
4.62,-8.323223038848331,-0.4644766973145784,-20.0,-4.640312713712945,-0.6552661086928351,-0.9569491092578407
4.63,-9.63520810771454,-1.7105299489293606,-20.0,-3.545882084106209,-0.21092530360908346,0.04917326480380124
4.64,-10.335499277800828,0.2668576003994084,-20.0,-5.160128934018403,-0.7028007229540258,1.2708452723950598
4.65,-10.33411451021629,-1.69493566070367,-20.0,-4.204808379170097,-0.8499542903518649,2.6894406946006226
4.66,-9.16658409343897,-1.949942958259397,-20.0,-5.727868949850114,0.7341181446059962,0.505587528425269
4.67,-11.025287505878731,-0.23900082578904575,-20.0,-3.9162096504769437,-0.049518888415748225,0.4624276219514551
4.68,-11.049106931178864,1.2051095064206963,-20.0,-3.255232894096669,-0.9623583064965961,2.732904938842804
4.69,-10.24063563884504,-1.8288918462397503,-20.0,-5.249579877863327,0.3135272267363921,-1.1900253860758492
4.7,-9.19954804272206,-0.4300412024304135,-20.0,-2.188338281388093,1.2185726309032678,-0.5348926113083887
4.71,-11.393004104574077,0.6171512334379547,-20.0,-6.0267277532932315,-1.0257961808625713,0.08920418031361964
4.72,-10.374116101836634,0.33407725059057714,-20.0,-4.316333992631871,0.47218191683730104,0.20507487928909152
4.73,-9.213077951633757,-0.9847427822636902,-20.0,-5.173786571901846,0.8297880158858221,-0.1674449429535612
4.74,-10.516137458058466,1.8957774826908367,-20.0,-5.587575011445541,-0.8082153096051294,-0.4024905535705381
4.75,-10.394125854990174,0.1748438689415346,-20.0,-5.18738929947563,0.5153329840201984,-0.8731912181992727
4.76,-9.870734605519454,0.10978560387670061,-20.0,-5.776568089456972,-0.6971850662581419,0.5389263985155555
4.7700000000000005,-10.24659582145546,0.7653789900073386,-20.0,-5.893636019995843,0.8465657073318336,-1.1372834339630309
4.78,-10.9238536753166,1.4611288412519765,-20.0,-4.47657966250026,-0.9344084420676724,-1.8175076526804699
4.79,-10.062556610844727,1.5194080672798982,-20.0,-4.368430024476987,-1.3901237322882292,-0.8773615985880711
4.8,-9.223987957862107,-0.1094970047877456,-20.0,-3.9819618918928845,0.6153193957283782,0.18941755018504536
4.8100000000000005,-8.453724908907148,-1.3336215221786305,-20.0,-6.202945653253894,1.8141858936599349,-0.12666119019866118
4.82,-11.381876240685001,2.5789053197242193,-20.0,-5.589617113831539,2.7418442255238267,-2.0727443046569727
4.83,-9.350875205065147,-0.17028240312711018,-20.0,-6.2958401999084135,0.3004635067816395,-1.1370814367766695
4.84,-10.622448058161263,0.6291304370584041,-20.0,-4.700661299027683,1.082127931336361,-2.3049073359935637
4.8500000000000005,-7.5734214713609695,0.9493735746726379,-20.0,-4.494315322551674,0.8050508850113554,-0.5745806499518559
4.86,-11.62979738408506,1.9222166321930232,-20.0,-5.392385964432711,0.7998808776094103,-2.191416871551695
4.87,-7.663245893142728,2.439087071931134,-20.0,-4.648092947326542,1.4945113208945728,-2.9840854714850216
4.88,-9.219572152854788,2.0276075284999715,-20.0,-3.6478856683723118,-0.9040271794564225,-2.745502555117131
4.89,-9.660408410824816,0.012570904998828958,-20.0,-5.927113886080162,1.0513920083086299,-0.6689900864056706
4.9,-10.067010115754677,2.3410538472541775,-20.0,-5.707037625714241,2.2716101636489814,-1.5805250692117627
4.91,-8.717876239628986,2.0767264279905664,-20.0,-3.329415572206213,1.1311054304300743,-2.1810992450847166
4.92,-10.545805275157532,3.2874473022138773,-20.0,-5.624048990928664,3.413167553199396,-1.8374354370568822
4.93,-9.768419526550284,1.7398368207269899,-20.0,-5.140592730076855,-0.18982989604458078,-2.4504506584485313
