Time (s),Accel_X (m/s^2),Accel_Y (m/s^2),Accel_Z (m/s^2)
4.73,-10.87973379303411,-0.707030630696647,-20.0
4.74,-8.259850773719611,-1.0235876072265206,-20.0
4.75,-10.947701509994207,0.04334795156920834,-20.0
4.76,-7.6959810178740415,0.45331637741835185,-20.0
4.7700000000000005,-9.291748841163407,-0.2977729506011535,-20.0
4.78,-9.801993177601311,0.4486479719922587,-20.0
4.79,-9.228031783468927,1.3564268925075638,-20.0
4.8,-8.327799162121618,-0.1382851563330647,-20.0
4.8100000000000005,-10.567429032882089,-0.4143453172156022,-20.0
4.82,-9.315911286490831,1.7903746043349635,-20.0
4.83,-9.926174898476027,2.171663035206757,-20.0
4.84,-10.982177516416945,3.3557355631558616,-20.0
4.8500000000000005,-10.862929061981061,2.0883232038576125,-20.0
4.86,-8.89073244686127,3.6340862466768344,-20.0
4.87,-9.763488134715848,2.381030158005411,-20.0
4.88,-9.213659797637568,1.093211551267391,-20.0
4.89,-11.61625981528077,1.926960429541916,-20.0
4.9,-8.99995841878005,1.1349005220184507,-20.0
4.91,-11.524377119765678,-0.4089293530871012,-20.0
4.92,-10.842558196899745,2.7016743925290565,-20.0
4.93,-9.825055842074887,0.7028691120587027,-20.0
4.94,-11.445068661951318,0.7953192580671733,-20.0
4.95,-8.251762706161424,2.266459430259452,-20.0
4.96,-10.047271440170805,1.4120877258784073,-20.0
4.97,-10.74552755873534,1.8363329718694996,-20.0
4.98,-12.203780338417406,3.3541321451924415,-20.0
4.99,-10.158117919539691,3.126284485414927,-20.0
5.0,-8.45299465795343,3.493668753541858,-20.0
5.01,-9.2040885271164,2.1028949040139295,-20.0
5.0200000000000005,-10.078708940947712,3.0721000934780363,-20.0
5.03,-9.16548491480119,2.9960372346983206,-20.0
5.04,-11.204666592353629,3.154561315685832,-20.0
5.05,-9.25286660712012,2.959575160719123,-20.0
5.0600000000000005,-8.34573846631556,2.8977457467087655,-20.0
5.07,-10.28365822995265,3.887885703597824,-20.0
5.08,-7.484092320889871,4.366256221472027,-20.0
5.09,-10.180876073048427,2.9415367521364626,-20.0
5.1000000000000005,-8.413759853394563,3.652550947606723,-20.0
5.11,-10.057258079174106,3.785289572190873,-20.0
5.12,-9.262210688037873,3.435909247170341,-20.0
5.13,-10.08155353663163,3.475779222512085,-20.0
5.14,-9.432651307637125,3.8603344059989304,-20.0
5.15,-10.717328044568843,4.072563874002261,-20.0
5.16,-8.950673312552835,4.019185840355426,-20.0
5.17,-7.476258449211329,3.4609075137122978,-20.0
5.18,-8.461064380733008,3.8872649943575825,-20.0
5.19,-8.792908252864631,5.314447491086955,-20.0
5.2,-7.880150398554433,5.22070603789157,-20.0
5.21,-8.600523050797321,3.969806884840928,-20.0
5.22,-8.240261458752094,4.591353110178164,-20.0
5.23,-8.22963492663979,4.937827175387565,-20.0
5.24,-6.623594119358017,4.847330121978312,-20.0
5.25,-6.718148864224218,4.284148650155997,-20.0
5.26,-6.445870124002891,7.748396999454212,-20.0
5.2700000000000005,-10.490351219591982,5.341249259854834,-20.0
5.28,-7.868240313322703,5.954163963446101,-20.0
5.29,-9.375109953887263,7.340793947574145,-20.0
5.3,-7.355215229937982,4.725718112423204,-20.0
5.3100000000000005,-7.4651143393630965,5.728151569350745,-20.0
5.32,-8.423058289108768,8.214594486867783,-20.0
5.33,-8.623976415746975,5.2195202352989964,-20.0
5.34,-7.635664307220058,5.177824163210095,-20.0
5.3500000000000005,-8.277289078028602,5.2893901137861015,-20.0
5.36,-8.989064316668246,5.302951481432174,-20.0
5.37,-8.053412502481962,7.228230974569348,-20.0
5.38,-10.792837680080497,5.968395746569103,-20.0
5.39,-7.223005343012816,5.822272951660281,-20.0
5.4,-8.102227540224131,7.209333840094381,-20.0
5.41,-6.737742194926582,7.050312645352618,-20.0
5.42,-7.499664484379355,7.049212292237971,-20.0
5.43,-7.1477398994658055,4.024538310763834,-20.0
5.44,-8.297007145287994,7.247772888358039,-20.0
5.45,-8.336971980739971,6.607759108038745,-20.0
5.46,-7.755582937980189,7.839847856784361,-20.0
5.47,-6.573386483039307,6.246550269988768,-20.0
5.48,-5.3361527200349315,7.042532103407288,-20.0
5.49,-6.023328238103954,8.51865558108788,-20.0
5.5,-7.002255219499159,6.124587639952682,-20.0
5.51,-7.2875500288047395,9.212145255511615,-20.0
5.5200000000000005,-7.11439433671192,7.483016156885846,-20.0
5.53,-7.654346979330547,5.415360629221909,-20.0
5.54,-6.251909844606186,7.2183429657145854,-20.0
5.55,-5.157685344468369,6.383427567170869,-20.0
5.5600000000000005,-7.1122324520808,7.2000043008612895,-20.0
5.57,-5.545313778472647,7.130742104105967,-20.0
5.58,-6.028822288088589,8.330432568031249,-20.0
5.59,-6.2565343670343125,6.705174957620652,-20.0
5.6000000000000005,-8.131679552696587,7.031180029920898,-20.0
5.61,-8.221884579799097,7.162230863695269,-20.0
5.62,-5.2085514911906445,9.00434441493401,-20.0
5.63,-7.2090782093252885,7.756774996643294,-20.0
5.64,-7.398636773173866,8.141709769424974,-20.0
5.65,-5.210527518230772,6.524306586382445,-20.0
5.66,-7.184867626375599,6.30501799191683,-20.0
5.67,-5.572445915250424,7.62251540860227,-20.0
5.68,-5.6229704583773525,10.029822662773453,-20.0
5.69,-6.006612111509633,9.21123155459859,-20.0
5.7,-5.947820785238101,10.659246357611902,-20.0
5.71,-5.8757496207544415,9.858661059198809,-20.0
5.72,-4.973128029577538,8.04219083752281,-20.0
5.73,-6.168270239608549,8.54806587998917,-20.0
5.74,-5.074606459981515,7.296641489539998,-20.0
5.75,-5.842669757920935,10.121188045406381,-20.0
5.76,-6.011301769317498,10.094946265682006,-20.0
5.7700000000000005,-4.992832445910171,7.701907957269713,-20.0
5.78,-4.283947100403784,9.070045455605797,-20.0
5.79,-4.773037044249373,10.95900410534336,-20.0
5.8,-6.240615579410966,9.709748450997253,-20.0
5.8100000000000005,-6.1482471159929535,9.788105498772637,-20.0
5.82,-3.9660163649054394,9.543620081558212,-20.0
5.83,-4.82697692053538,8.532609988858658,-20.0
5.84,-6.080541789343116,8.308779466609165,-20.0
5.8500000000000005,-3.9962653728579816,8.999258569770987,-20.0
5.86,-5.210938687266789,8.823093505526,-20.0
5.87,-3.322898636709528,8.696779729684122,-20.0
5.88,-4.553678502362905,8.90076005113562,-20.0
5.89,-4.128811840585084,10.446883210247998,-20.0
5.9,-1.6737457546046892,8.5885962194354,-20.0
5.91,-4.467551837589583,9.845904922744092,-20.0
5.92,-3.743068610763657,9.322007366012912,-20.0
5.93,-3.2587242750714434,10.224692429629451,-20.0
5.94,-4.166576010755742,9.894192936681932,-20.0
5.95,-3.5080121835488898,10.523711400783167,-20.0
5.96,-4.066638123947594,9.780355987723219,-20.0
5.97,-2.849461917918421,7.343463549137528,-20.0
5.98,-1.5478477826492267,8.618073806878167,-20.0
5.99,-2.0218126454060594,9.993718754350287,-20.0
6.0,-1.8544249690871792,9.840150394688447,-20.0
6.01,-0.9909611596834049,10.368885241357017,-20.0
6.0200000000000005,-1.630462617242863,9.513417232905809,-20.0
6.03,-3.076617357645171,12.056437403165422,-20.0
6.04,-1.156470608713839,9.770506883383424,-20.0
6.05,-4.170653967463306,10.200909544860552,-20.0
6.0600000000000005,-1.1148406251857674,9.766836885367088,-20.0
6.07,-1.6946247279933817,10.597158138623598,-20.0
6.08,-0.7922831829907511,9.863066222180443,-20.0
6.09,-1.428006209671578,9.807427077189542,-20.0
6.1000000000000005,-1.6024888707584148,10.432744495878765,-20.0
6.11,-2.5967647736367376,9.162688097415563,-20.0
6.12,-2.9448086319695324,9.73897212443278,-20.0
6.13,-1.8119840799582807,11.136441772973138,-20.0
6.140000000000001,0.3405372405275007,10.637215293488387,-20.0
6.15,-0.9919988362216327,10.712371173671196,-20.0
6.16,0.8006294299213528,10.617154045739902,-20.0
6.17,-1.8721868015520562,9.46670824448834,-20.0
6.18,-0.290849129955178,9.267113889608357,-20.0
6.19,-0.3507254799504663,8.453825991003859,-20.0
6.2,-0.9161540668855274,10.421119829880194,-20.0
6.21,-2.205767345132146,8.547824154860361,-20.0
6.22,0.7998613666758746,7.4443886391515655,-20.0
6.23,-0.6427884547421366,8.47455799369501,-20.0
6.24,0.023014288031929342,10.834635716870514,-20.0
6.25,0.6446168007896544,8.885669296440804,-20.0
6.26,-1.5691051306810249,9.97781709615114,-20.0
6.2700000000000005,-0.32878902065385324,10.360761128267386,-20.0
6.28,-0.6784062633730759,9.963419715879342,-20.0
6.29,-0.5051440084979543,8.811736750458369,-20.0
6.3,0.9132590626400441,9.788234960750225,-20.0
6.3100000000000005,0.8339541057304465,9.134308078037698,-20.0
6.32,0.6468992929274151,10.216252621480239,-20.0
6.33,0.7263254157578167,10.735351662098616,-20.0
6.34,0.003098498544129469,10.437871387273638,-20.0
6.3500000000000005,-1.0286797505435483,11.908367644964354,-20.0
6.36,0.2682370488035968,9.586050091866957,-20.0
6.37,0.18187645459217205,9.600634529569806,-20.0
6.38,0.3107538729772865,9.087393519134004,-20.0
6.390000000000001,0.6500835355837609,10.440018398583572,-20.0
6.4,1.6312815965078962,10.187578819031248,-20.0
6.41,1.0809439559375418,10.706222173798313,-20.0
6.42,1.2156957543905096,8.991581682655308,-20.0
6.43,2.4894600135659846,10.723913531640349,-20.0
6.44,1.123887915067538,11.017400318398654,-20.0
6.45,1.3058333856899904,10.80876397381685,-20.0
6.46,1.8040451227954875,10.665617745592327,-20.0
6.47,-0.10863518853737864,10.318578394014898,-20.0
6.48,1.3225376588268012,10.85195853415896,-20.0
6.49,2.3780093470334873,10.57909541065459,-20.0
6.5,2.2963072129257016,9.94717079285672,-20.0
6.51,0.3927239437883385,8.795082133200621,-20.0
6.5200000000000005,3.316754191605714,11.63716435511864,-20.0
6.53,0.8658526133627267,8.815165136597097,-20.0
6.54,1.8633164978904873,11.246500046174932,-20.0
6.55,2.428499907503768,10.158805396646935,-20.0
6.5600000000000005,2.538440639897478,8.754518060975593,-20.0
6.57,1.5065508080165355,9.744390185333478,-20.0
6.58,2.267620772024684,9.901126514566538,-20.0
6.59,4.3621925143514355,9.39181787938168,-20.0
6.6000000000000005,2.734896965561031,8.943830273170338,-2.0
6.61,3.3343600283111163,9.697599908876153,-2.0
6.62,2.6469729676857905,10.935510173548202,-2.0
6.63,2.6462072332787385,11.391640482279506,-2.0
6.640000000000001,3.3853544152393966,10.431209468579766,-2.0
6.65,2.8541648795914347,9.49049904970534,-2.0
6.66,4.76838598365647,11.639135283747184,-2.0
6.67,2.0747023604362553,7.669855537617335,-2.0
6.68,4.202796113133086,8.673974643216615,-2.0
6.69,5.5821886317603475,8.780327624352775,-2.0
6.7,5.498076963717999,10.753140327384084,-2.0
6.71,5.439151033443024,10.29263302982772,-2.0
6.72,2.5250003751271617,10.79772785512397,-2.0
6.73,4.713101562844266,10.10778914756096,-2.0
6.74,3.495162379771894,10.274906878308787,-2.0
6.75,4.083877419818855,8.256362723620395,-2.0
6.76,3.563535808252385,8.637141497958611,-2.0
6.7700000000000005,3.6359625077924886,8.125528665889533,-2.0
6.78,5.069935705107895,9.988306470584286,-2.0
6.79,4.9321075883607906,8.415157613722206,-2.0
6.8,5.933703596632631,10.009071698101806,-2.0
6.8100000000000005,3.2542640672313468,9.434167359323187,-2.0
6.82,3.973526053488756,10.277330355696275,-2.0
6.83,6.141360062705463,8.376186875347855,-2.0
6.84,4.247520953664593,9.511200669864472,-2.0
6.8500000000000005,4.599962900211696,8.610512996993632,-2.0
6.86,4.4093166207452175,8.84780630432872,-2.0
6.87,4.260009027353293,8.580829441102507,-2.0
6.88,5.8402096590995445,6.5960678468925416,-2.0
6.890000000000001,5.643577498324374,8.249533044710924,-2.0
6.9,5.380738444344831,7.641059579631402,-2.0
6.91,6.6647994243989634,9.772642989944941,-2.0
6.92,5.07780906272018,6.714683457006763,-2.0
6.93,6.109157555703253,6.809794517068779,-2.0
6.94,7.2864444548766425,7.771116440723036,-2.0
6.95,5.775400969294544,7.910458639956159,-2.0
6.96,6.372187022941807,8.269890314656639,-2.0
6.97,6.87994859852199,7.154970054395512,-2.0
6.98,8.89913908519401,7.819954354099867,-2.0
6.99,6.429786713833989,7.799171908002516,-2.0
7.0,7.7932913121440395,7.75517582769624,-2.0
7.01,7.919631546004236,7.275626607473859,-2.0
7.0200000000000005,5.453590358243238,6.484754998378549,-2.0
7.03,7.003448553639915,8.455741855250864,-2.0
7.04,6.873285270114026,6.6185147668272615,-2.0
7.05,6.513641040674104,6.626843293694892,-2.0
7.0600000000000005,5.216107484023673,8.150469203378451,-2.0
7.07,8.085202786519954,5.10894511022057,-2.0
7.08,6.957861182059659,7.342197080138732,-2.0
7.09,6.508129754900242,8.093230947536034,-2.0
7.1000000000000005,7.807598744876298,8.883197298368113,-2.0
7.11,6.4993867989259755,6.535472457673591,-2.0
7.12,10.635653193737344,5.185729543163803,-2.0
7.13,9.0241334353657,6.7251087660565965,-2.0
7.140000000000001,8.240242295175925,6.57941154014878,-2.0
7.15,8.152500472009336,8.478885414223717,-2.0
7.16,7.691626122553043,6.863872603100652,-2.0
7.17,6.816855656239569,6.739090335954214,-2.0
7.18,7.951757929523883,5.376236932045642,-2.0
7.19,7.972204003710177,7.27917543975814,-2.0
7.2,8.442386797495924,6.059035195521102,-2.0
7.21,8.093354032885395,6.324392594374718,-2.0
7.22,7.237817574013853,7.588059679718572,-2.0
7.23,9.326245436406959,6.685813890652501,-2.0
7.24,9.02490484554091,4.325147899716104,-2.0
7.25,8.614373229572164,6.4407066180658115,-2.0
7.26,7.533523639592778,5.28871037588302,-2.0
7.2700000000000005,9.718374278769797,7.2494631898638096,-2.0
7.28,7.234317254494238,4.762825155166326,-2.0
7.29,6.608467395767053,4.765490313799786,-2.0
7.3,8.114092382362827,4.4899418250515435,-2.0
7.3100000000000005,7.246106908984801,3.4922482064447555,-2.0
7.32,9.31996041299824,5.314470082584488,-2.0
7.33,8.812070776330941,4.947720659891076,-2.0
7.34,7.565008915685073,6.630846965883577,-2.0
7.3500000000000005,10.080075898320803,6.93621210856994,-2.0
7.36,9.749427814846479,4.4836796843767734,-2.0
7.37,8.334987325446338,5.501893352888414,-2.0
7.38,9.875994409846175,4.629017891128568,-2.0
7.390000000000001,10.008779962932037,5.053795113487047,-2.0
7.4,9.721443920608474,4.029541952584417,-2.0
7.41,9.146899741856162,4.449334745820696,-2.0
7.42,8.75581323279112,4.604193629189096,-2.0
7.43,7.019015156465896,3.505305406868527,-2.0
7.44,9.676329478486412,3.0966490803112663,-2.0
7.45,10.08289710785373,5.896625563405506,-2.0
7.46,9.0795905036736,4.482788332189276,-2.0
7.47,10.278800481813146,4.005231080277369,-2.0
7.48,10.479042471549722,2.218869508627516,-2.0
7.49,10.586471553775652,0.6657554431827797,-2.0
7.5,7.220987437568686,4.130362119338011,-2.0
7.51,8.427421969821124,3.91041719820992,-2.0
7.5200000000000005,10.383761314087991,1.8423413475677348,-2.0
7.53,10.127527382567472,1.9582835769260252,-2.0
7.54,9.640391823387743,3.718813475781175,-2.0
7.55,8.453345453436944,3.8168197489307745,-2.0
7.5600000000000005,10.198052860526728,3.327899057400215,-2.0
7.57,11.969530366627831,2.8837178442062688,-2.0
7.58,8.111449919042649,4.0681370358403175,-2.0
7.59,8.091310832647393,2.963811682958952,-2.0
7.6000000000000005,10.353516423448157,3.006570900640431,-2.0
7.61,10.27603810670498,2.531981890415688,-2.0
7.62,8.916892275829893,2.498666521202166,-2.0
7.63,10.705801578132732,3.744146392562285,-2.0
7.640000000000001,10.327948276389984,3.166164286283056,-2.0
7.65,11.984790972935345,3.819861554403451,-2.0
7.66,8.997488575589621,2.0321234444127385,-2.0
7.67,9.54712182870632,1.376455659358533,-2.0
7.68,9.20376411292198,2.202356906716997,-2.0
7.69,10.361756817524718,0.27699203926513083,-2.0
7.7,11.093016372563213,0.7607907120357522,-2.0
7.71,9.611234817867041,0.8102965235058304,-2.0
7.72,9.129008481743508,0.8720179811189555,-2.0
7.73,9.337161159985264,0.9468376095404847,-2.0
7.74,9.059480556819665,2.109488255332374,-2.0
7.75,11.863371852425503,3.3185497330750238,-2.0
7.76,10.28596356194406,-0.019371958253059707,-2.0
7.7700000000000005,10.548683294203155,1.6724598234884973,-2.0
7.78,8.760940025900943,-0.6966273543368404,-2.0
7.79,9.658633210597616,0.053994075830192,-2.0
7.8,8.919198950661524,2.3083656119424685,-2.0
7.8100000000000005,8.663181077345655,0.5037963352511152,-2.0
7.82,11.181026359027138,-0.4326989925790015,-2.0
7.83,10.03993223617814,0.30431823232017124,-2.0
7.84,9.901166672239693,-1.2890402099206772,-2.0
7.8500000000000005,7.5494981938756975,1.0809155455560089,-2.0
7.86,10.667965956455884,1.930624535446629,-2.0
7.87,10.557510487303304,0.8731447371632147,-2.0
7.88,10.356438192285676,0.8455159846532103,-2.0
7.890000000000001,11.034057679968438,-0.7917299418551932,-2.0
7.9,9.77043051538819,2.330874786786087,-2.0
7.91,9.219406803026793,-0.2760181442985639,-2.0
7.92,9.821186693305355,-0.49510721945243874,-2.0
7.930000000000001,8.563196737905564,-0.8252069373013078,-2.0
7.94,10.369484178691154,-0.967251887094158,-2.0
7.95,9.92334562491101,-1.5582057250483747,-2.0
7.96,9.928683819475463,-1.9943737806132196,-2.0
7.97,11.433970818036642,-2.274273967318239,-2.0
7.98,8.597930088650433,-0.8352772541318594,-2.0
7.99,10.501940421095183,-0.39503547598993816,-2.0
8.0,8.481085005002576,-2.157810529757095,-2.0
8.01,10.485771798743617,-0.884361183340646,-2.0
8.02,9.33133970863594,-1.3290986548901864,-2.0
8.03,9.799940901892603,-1.4811758558554082,-2.0
8.040000000000001,9.517609945123976,-0.042258585954535244,-2.0
8.05,8.324930375626906,-4.290138741417255,-2.0
8.06,9.939377198280095,-2.0847843741318624,-2.0
8.07,9.409865479353659,-3.624482532568954,-2.0
8.08,8.990340046143027,-1.3998566566017607,-2.0
8.09,11.386031037140649,-1.7906941617388576,-2.0
8.1,9.049699912627508,-1.6741704875338275,-2.0
8.11,9.305678127715854,-3.0933564570521392,-2.0
8.120000000000001,8.70111215312009,-3.9505153298566302,-2.0
8.13,9.098333408975787,-3.715906837984913,-2.0
8.14,8.582385853326242,-3.454752484277771,-2.0
8.15,8.095723416431463,-3.513845468521771,-2.0
8.16,10.475106324082422,-2.9963701226789676,-2.0
8.17,9.607607868757805,-2.5736232147148086,-2.0
8.18,9.307363016860123,-1.9416701684073454,-2.0
8.19,8.737343028264078,-4.0246492602677515,-2.0
8.2,10.776354372631696,-4.309085409125493,-2.0
8.21,10.363111265584294,-2.824937743132466,-2.0
8.22,10.151135311799425,-3.6579427693091136,-2.0
8.23,9.713931996557106,-3.084479981153053,-2.0
8.24,8.116422014323328,-3.030009644936671,-2.0
8.25,6.9129840555903,-3.0894808141838537,-2.0
8.26,11.555581765852917,-2.933942321433605,-2.0
8.27,9.987959760220695,-4.267517377197042,-2.0
8.28,8.252131504632478,-5.492830987798874,-2.0
8.290000000000001,9.098774788257236,-3.4253912485376397,-2.0
8.3,7.44959253375405,-3.8781061736992792,-2.0
8.31,10.152990640321235,-5.041070525880968,-2.0
8.32,8.80300334044038,-4.259668775514445,-2.0
8.33,8.039984046351044,-5.545686180809798,-2.0
8.34,7.920316693732783,-4.642657464000073,-2.0
8.35,7.825617648944039,-2.4206783098747917,-2.0
8.36,8.32800123041432,-5.246039402240296,-2.0
8.370000000000001,8.22535441932342,-5.994961078150489,-2.0
8.38,7.282231653419267,-5.592969645081851,-2.0
8.39,10.084384348831913,-5.214664077412224,-2.0
8.4,8.301274326949969,-5.767191278301164,-2.0
8.41,7.2661175918474115,-3.759035024991861,-2.0
8.42,9.103844463665,-5.328836408044429,-2.0
8.43,7.492509254149634,-5.568755495800195,-2.0
8.44,6.888808835467879,-5.848653692043275,-2.0
8.45,7.559185377267807,-5.352319311605102,-2.0
8.46,7.384964693435655,-5.560366951540664,-2.0
8.47,6.626960409452068,-5.617106739536745,-2.0
8.48,9.88159264023074,-6.988570644750237,-2.0
8.49,7.288850326959542,-6.584715057587606,-2.0
8.5,8.399874064213257,-3.96294831853386,-2.0
8.51,8.240537316803156,-5.401914394665046,-2.0
8.52,6.727758136855137,-7.143515926667164,-2.0
8.53,7.361277973395818,-6.883088384868753,-2.0
8.540000000000001,6.983653498870398,-5.170969453636119,-2.0
8.55,7.508406979264084,-5.657497601202973,-2.0
8.56,6.7726302069954905,-5.981930528011196,-2.0
8.57,8.855954165495179,-5.38384039300663,-2.0
8.58,6.688341005395404,-6.667082233486427,-2.0
8.59,6.018866853198315,-6.130081469026805,-2.0
8.6,4.239770555654411,-7.22731680286137,-2.0
8.61,7.03480700028203,-8.29533698635021,-2.0
8.620000000000001,7.770396649676448,-6.537656657038388,-2.0
8.63,7.719363790492179,-7.151742361503286,-2.0
8.64,5.53332177029064,-6.526618513028611,-2.0
8.65,4.350679159684475,-7.458492575847566,-2.0
8.66,7.874952524590985,-6.354751499094227,-2.0
8.67,6.40783356396817,-6.830843708047628,-2.0
8.68,5.303651343358787,-7.437799014767321,-2.0
8.69,5.8399462692752095,-6.485805345814649,-2.0
8.700000000000001,8.30581631100875,-8.897186839600561,-2.0
8.71,5.343864457068052,-7.94107498903979,-2.0
8.72,6.3967277599530075,-7.710429248505017,-2.0
8.73,6.572683306982,-8.153415955920995,-2.0
8.74,5.467845717355664,-7.980136621493923,-2.0
8.75,7.299709960769846,-7.318736505834809,-2.0
8.76,5.994178747629473,-9.009942230461089,-2.0
8.77,6.452922899424111,-7.8720980154717015,-2.0
8.78,4.774875456208282,-10.300819708232941,-2.0
8.790000000000001,5.795611416474409,-6.918995745399576,-2.0
8.8,6.549214498357216,-7.809814662995606,-2.0
8.81,5.232974639721809,-10.318326769689193,-2.0
8.82,5.916543571578745,-8.482165014383463,-2.0
8.83,6.012653935662129,-8.981961945473202,-2.0
8.84,7.1102003055342635,-7.675142549221041,-2.0
8.85,5.28095884884665,-7.953612559020032,-2.0
8.86,3.6963443283539092,-8.551095161949123,-2.0
8.870000000000001,5.565376016758626,-8.922438739839173,-2.0
8.88,6.291404094619484,-7.966916381189365,-2.0
8.89,6.089474895429383,-8.671572292464177,-2.0
8.9,4.2604439915739025,-10.066047386175939,-2.0
8.91,5.001996172752042,-7.587371358184928,-2.0
8.92,7.296254619278689,-9.658872443088551,-2.0
8.93,5.575625200314487,-9.527688544357215,-2.0
8.94,4.937792119347539,-10.640942717533475,-2.0
8.950000000000001,4.5768933974975194,-9.188769834700855,-2.0
8.96,2.852986760039613,-8.058149906243136,-2.0
8.97,1.7361669205776908,-8.917602984947916,-2.0
8.98,3.370101327055612,-8.528435992016165,-2.0
8.99,2.543217551899728,-9.921706578311069,-2.0
9.0,3.677622426758629,-9.877745264307757,-2.0
9.01,3.224992233862859,-8.076919305282187,-2.0
9.02,5.303507491197004,-9.882585038808852,-2.0
9.03,2.5752913175045573,-7.905180641551054,-2.0
9.040000000000001,4.316542623122188,-8.471704847732937,-2.0
9.05,3.675887358004367,-9.268160015091569,-2.0
9.06,3.7382472923568155,-9.966722825925148,-2.0
9.07,3.4325659079362945,-9.689125408297421,-2.0
9.08,3.847611353929583,-9.240476726826216,-2.0
9.09,3.7605220484185127,-8.743413296811058,-2.0
9.1,4.678418164571465,-9.61093875205651,-2.0
9.11,1.811247642882798,-8.41369963937659,-2.0
9.120000000000001,2.2816636669354593,-10.109442762844223,-2.0
9.13,1.6219120248737748,-9.057688754457844,-2.0
9.14,1.1332311888333035,-9.315957588951287,-2.0
9.15,1.3465592520102998,-8.726312782274704,-2.0
9.16,3.0705010189544977,-10.034662044811588,-2.0
9.17,2.3416524514333124,-9.294776802175724,-2.0
9.18,0.9710510413554201,-9.614731406738185,-2.0
9.19,5.177034712777985,-9.254850360220535,-2.0
9.200000000000001,3.205447511475385,-11.573419087888768,-2.0
9.21,2.9634577449862953,-10.148423214760475,-2.0
9.22,3.1648559650392087,-11.854870446770938,-2.0
9.23,3.0981671634492103,-10.189782595048626,-2.0
9.24,0.9573055076178705,-8.543032374968,-2.0
9.25,2.3367318824060663,-12.01537700924921,-2.0
9.26,1.9534584638918864,-12.15501083692777,-2.0
9.27,2.290702220992456,-11.325029729580091,-2.0
9.28,1.3836514411795755,-8.736789399378381,-2.0
9.290000000000001,-0.6130327261064512,-9.68382476822733,-2.0
9.3,1.0223749494402476,-9.79801304059434,-2.0
9.31,1.6779667410636294,-11.176270042009397,-2.0
9.32,1.5878788206621546,-11.075450052487971,-2.0
9.33,2.7179925827090146,-11.21226499766098,-2.0
9.34,-0.11187138292633536,-9.565050445917905,-2.0
9.35,1.2429849115978722,-9.970853948842585,-2.0
9.36,-0.15132257615455058,-10.915088327761612,-2.0
9.370000000000001,1.4482911277836519,-9.493778785035982,-2.0
9.38,1.8096799229007923,-9.337921175534348,-2.0
9.39,1.695147730443583,-10.793228400675673,-2.0
9.4,0.6156401313105021,-9.990604711826231,-2.0
9.41,0.18568462017533738,-9.687492797334274,-2.0
9.42,0.21649589350999782,-8.472504211179464,-2.0
9.43,1.8304811357699915,-9.727095984124489,-2.0
9.44,0.9295503028877241,-10.091030820241684,-2.0
9.450000000000001,-1.1116078775310008,-10.39696321540986,-2.0
9.46,-0.18192003856221153,-9.200391146824122,-2.0
9.47,-1.8414154870315291,-11.292662878506091,-2.0
9.48,0.42009588478801896,-9.208706861174628,-2.0
9.49,-1.3939183357902514,-9.96183931259277,-2.0
9.5,-0.91836071588127,-8.47804769377388,-2.0
9.51,-1.024655949519584,-10.382630924332261,-2.0
9.52,0.12684779009209157,-10.245579856402045,-2.0
9.53,-1.1601740349688947,-9.055545622778245,-2.0
9.540000000000001,-1.2595221177524147,-9.02241797340168,-2.0
9.55,-1.2253585944126824,-9.571400751100931,-2.0
9.56,-1.4994661458703917,-8.730162938453304,-2.0
9.57,-1.0683683976872966,-8.485973692934506,-2.0
9.58,-3.355884835876037,-9.717865333262619,-2.0
9.59,-0.9420027121815674,-10.434378988953677,-2.0
9.6,-2.3505660698316833,-9.752178666708282,-2.0
9.61,-4.2343541343753675,-9.952965225822508,-2.0
9.620000000000001,-1.7930421956541092,-8.50581802393462,-2.0
9.63,-3.3473371540005292,-9.6713489464014,-2.0
9.64,-3.1381579647819287,-9.82253530127546,-2.0
9.65,-2.5816815521417156,-10.93282031716462,-2.0
9.66,-1.6358701476715225,-8.557900998795537,-2.0
9.67,-1.4895564293062593,-8.533248696868464,-2.0
9.68,-2.151545711837855,-9.923557601823132,-2.0
9.69,-2.792653504664882,-10.649936954547051,-2.0
9.700000000000001,-1.0316622391536723,-10.211460541862838,-2.0
9.71,-2.4061945066981436,-9.51555578570847,-2.0
9.72,-2.8890019975064476,-10.231637631607864,-2.0
9.73,-3.678270382975913,-7.957405436287366,-2.0
9.74,-2.377928272299859,-8.873203224559767,-2.0
9.75,-1.0332167886617936,-9.380904583475534,-2.0
9.76,-2.51130502344409,-9.227808531738368,-2.0
9.77,-3.2462465183907456,-9.217847613247942,-2.0
9.78,-2.855526764889749,-11.102322678515444,-2.0
9.790000000000001,-4.480928935167729,-10.734265212903125,-2.0
9.8,-1.6341419528005594,-6.301909602823377,-2.0
9.81,-5.0039845259803615,-8.587648775944858,-2.0
9.82,-4.539577017632849,-9.759698927652824,-2.0
9.83,-2.455914990869038,-9.536587291103187,-2.0
9.84,-2.803805328604076,-8.9474375398919,-2.0
9.85,-4.115270195625117,-8.981817977724855,-2.0
9.86,-5.2387834953608206,-8.2214960001821,-2.0
9.870000000000001,-6.277576911391438,-9.356006289969809,-2.0
9.88,-5.123818898426212,-9.62956889491323,-2.0
9.89,-5.863806326178382,-7.63047929484132,-2.0
9.9,-3.9689469973215417,-8.121745888397584,-2.0
9.91,-3.7562810011632326,-10.344256977050152,-2.0
