Time (s),Mag_X (µT),Mag_Y (µT),Mag_Z (µT)
4.86,19.065797748180465,32.34874422927132,20.46256478442381
4.87,19.30040477646816,24.635618512916242,32.10751603788938
4.88,25.762608747942917,33.786643285693884,29.909984229487975
4.89,18.449008180217294,37.14119344341247,24.91085089968346
4.9,23.707142299479433,25.438923413588483,14.364460978316547
4.91,16.958908650994665,32.26401970195796,27.925993403660552
4.92,24.577796851749852,37.07853951537133,29.924871756985464
4.93,17.038593074245853,29.34297293897869,18.6905009041496
4.94,15.053957678906523,35.26398921533002,17.846408072999445
4.95,13.764512672780906,43.51102896304289,26.78202324517141
4.96,13.842736942885926,28.18237156090207,21.676056321339217
4.97,14.298805745057074,35.166279000858594,18.887352927353316
4.98,12.928839929761214,27.960881643779697,28.162526052129262
4.99,16.735101961275223,26.85025029296685,25.265027029705955
5.0,16.143904292435806,27.71956280311789,25.941660305745373
5.01,16.672586123017723,25.761390160599042,28.00733980626478
5.0200000000000005,24.333064061414564,29.978979759031777,33.89129227582166
5.03,20.852368995684444,36.784041639755955,22.3258242071269
5.04,20.12164634715776,36.34426846871462,29.283532314615435
5.05,20.392565211808602,34.22701347495752,30.62403426424831
5.0600000000000005,18.584157851368868,28.016215939378572,24.21825602882103
5.07,17.54519501921021,34.69015437014944,24.63130982690795
5.08,12.743004259024561,38.4187191150665,24.137571553360907
5.09,11.237977461358968,34.506882629055696,26.366790557684325
5.1000000000000005,16.061193215028318,37.20394009786926,18.010878081762364
5.11,22.71620930714432,36.524336373719336,20.581051699322195
5.12,15.770184600142699,36.73628324736083,28.70624634087207
5.13,15.132421334624425,39.423811488137176,28.136444804786386
5.14,8.110440107471497,32.55239080264863,29.784962306588028
5.15,15.911588019763157,29.561937309433453,19.52835561467101
5.16,14.19914581719841,33.39070475363822,23.07065465785706
5.17,25.563592955882186,35.98919165989476,23.378082906381636
5.18,20.10654454496757,34.88785087894741,25.907636372229035
5.19,21.911290288194866,33.25918564362596,26.94848868216859
5.2,24.457559110782604,29.391933283180304,24.091431556188816
5.21,21.237641192897605,30.71883624416634,20.997852770110384
5.22,14.937839861947277,39.83460322529896,20.404705125821337
5.23,22.49637377154512,35.715459853620196,18.362976935941234
5.24,17.28046925165473,40.6978290073825,20.507429876374715
5.25,19.731561154328876,39.0571260701503,22.90894999991655
5.26,17.598201827468824,36.83653506236969,32.950876727201106
5.2700000000000005,18.942210819044632,35.37530269323482,20.57323312159766
5.28,15.587988651073864,26.44683650888137,23.74620597567361
5.29,12.419941670233461,32.89084551042802,23.699426362956743
5.3,12.008485537260672,22.080968796676274,21.12764978680205
5.3100000000000005,27.787942134229574,27.435742413579185,21.340457241016548
5.32,17.35777945799331,40.348169441110336,24.13376228053064
5.33,14.375906661847978,27.20174789716792,15.424336510670294
5.34,18.023762312083495,40.65144560547829,21.565540463330727
5.3500000000000005,14.51313190601228,31.954973227328203,21.249928047998043
5.36,15.763303100120437,29.39391311961621,24.31617972524377
5.37,23.533619530641552,34.12667105160995,23.060445793176186
5.38,24.35951596916695,43.48586898831276,19.592974464828536
5.39,23.778100937044105,31.82881924553235,15.03240106181567
5.4,24.48415090611181,32.38483628393322,21.87511051815175
5.41,15.672399705716572,34.01730331920753,20.535728323625904
5.42,24.746119298124455,28.028589850335727,12.969541844353
5.43,20.162830717579368,18.46207819273213,26.170297143739656
5.44,21.223418466951003,36.980500461003416,24.81073123984619
5.45,19.65318075647158,29.80352913480263,9.421985095774287
5.46,13.404954230699902,27.02202274986717,18.836360621129742
5.47,20.40278670376762,29.535080316442677,26.562886564660403
5.48,14.987795081223375,39.86855783315138,31.828013766048223
5.49,15.816246565438355,41.99293971086874,23.028781801353745
5.5,14.052338875149633,41.81237640605805,14.660943564080137
5.51,18.036391593948377,33.61777165763805,23.982047366166164
5.5200000000000005,24.40358266803652,28.412692071729325,12.975242046333628
5.53,16.137626400079615,38.42013681616898,28.485775797483907
5.54,20.76101544702826,28.03878488975267,22.819156155447644
5.55,16.613017249864452,40.71881412340145,20.830506712068388
5.5600000000000005,24.56466100111926,42.48548453930603,21.69734466963482
5.57,29.573224764674706,41.59582142910532,8.507879883617044
5.58,22.5534445351972,36.86439984224464,16.786861624698822
5.59,21.114793242827346,37.39320741629565,19.838026451677813
5.6000000000000005,27.69824247680542,32.54582354305187,19.722001130689577
5.61,26.15274968244738,32.303690786355205,20.4954014969071
5.62,18.91055054983096,34.301360147267225,20.304860031391
5.63,26.18663875769576,32.10399771600364,20.395121503277114
5.64,26.65974164618848,28.093742751515606,21.325539250546072
5.65,30.99115581110732,36.20987242634121,25.08297210185654
5.66,35.51773909954663,33.2763310516219,24.01103189318333
5.67,20.588716224562056,37.245436472128155,29.243171630994958
5.68,27.010028497128374,38.691541950487334,18.214878238144774
5.69,23.252566812052585,35.0194320937198,12.370135488664966
5.7,21.63760207732647,34.063974067088125,13.642029786756947
5.71,30.704044824060745,32.2914953386534,17.618565196451442
5.72,31.217819298583297,37.30336718861289,11.759754638353021
5.73,23.55600369173923,37.67221506159427,17.21426904220675
5.74,27.528734998976237,32.8572985080297,23.380986082322924
5.75,25.50948711222574,43.421127224941806,13.262811196665384
5.76,24.071701022857063,45.21544680134109,16.605541413770695
5.7700000000000005,24.183460440179765,44.46592011597881,19.221904798995197
5.78,29.122904415797574,39.23271231773167,25.08157217817586
5.79,25.48921523719791,33.383550825298485,17.21809228536734
5.8,29.23957967615653,25.805352512945774,18.46984599970301
5.8100000000000005,30.338005876752888,41.61290236687291,30.62006906041008
5.82,22.285167045494237,37.376474755124704,16.023320503869765
5.83,23.65770506481689,35.58718328706085,31.029309307214145
5.84,21.544376827018827,36.936659429186946,19.557706500278975
5.8500000000000005,30.440112751231492,34.13651213906509,24.99928066223032
5.86,21.20087695949266,25.862846228060704,32.05149143466308
5.87,19.611563213753698,27.665521756170747,28.726089110192376
5.88,18.379635085246516,38.73455907322296,17.7433658488844
5.89,22.46757441657729,30.365295858229608,29.378206035430452
5.9,32.34503755549897,33.531806871031385,21.039439828476404
5.91,20.374956907253615,36.33348805050814,19.255115794666736
5.92,22.74998718596693,28.196707089741125,29.145330860737147
5.93,26.686059085336442,26.882832820837884,26.965791201365583
5.94,30.54757422560661,39.984448335763524,18.551649908264828
5.95,21.879421022576963,33.75888713238895,17.10405794649174
5.96,36.463549368206095,35.66384073364967,21.70251449767395
5.97,26.942881845025635,43.76176206663051,24.902086530913046
5.98,21.187489144251156,22.391914275231798,24.853721964147798
5.99,29.218632697832156,40.93217953338725,12.972159894015222
6.0,27.61686921876,31.649730684444172,26.927685544010593
6.01,26.215708929167622,38.806017570730965,24.125541797226276
6.0200000000000005,28.832714772738708,23.92491652344444,24.28912169619239
6.03,29.526279024703953,41.45544282526563,33.494024862502464
6.04,29.468363113513572,32.86030349727707,19.180991314533653
6.05,34.43504621637553,31.990025262988144,21.85616222460071
6.0600000000000005,26.25813967714455,32.308813530612106,34.112164171607276
6.07,23.738276942080166,30.62540056285725,28.47165840498671
6.08,23.176137130251625,27.259668337155272,24.870773401871375
6.09,22.410679376418496,31.553284541238668,34.38619919586797
6.1000000000000005,24.27600282493811,39.72392944482415,23.372713803115914
6.11,31.37984874821447,29.85311920885643,27.91930544181988
6.12,19.184115024204058,37.17413273288675,26.637374788930074
6.13,33.15254384017206,34.93891554884012,23.389172754647664
6.140000000000001,27.579739264066934,37.68306050843657,32.32085526933765
6.15,27.55153870540735,32.391599128316244,19.92469744519581
6.16,31.755343645286416,25.413151610913552,30.38192248354361
6.17,36.910888989032046,41.88698042844401,30.992014010595653
6.18,26.231705131100103,38.74485731537229,34.5463385909129
6.19,42.367288955565314,31.360889700045952,25.608674564039674
6.2,24.50395493616626,28.694973089815715,22.444721137844812
6.21,22.517791162570024,30.71042039851273,27.728950880835598
6.22,24.874186351496217,36.43523547017471,31.956746674243995
6.23,21.165988902185482,36.34437931008838,32.143779429882315
6.24,24.04688323059937,28.65175377662569,27.11894181749838
6.25,36.16145735079494,37.48261869871429,28.877910120503394
6.26,24.907577373034435,35.8095901517504,34.341635280598595
6.2700000000000005,29.38330439815133,31.41371071556719,24.97400750386817
6.28,25.95615760963898,30.334858052015367,29.46942039691089
6.29,21.122222116462638,22.622957463541105,27.538140063171255
6.3,25.19222659682555,24.653952383354053,20.49544722882204
6.3100000000000005,23.369088703185177,28.254360730823674,25.989473020830744
6.32,47.67260975775766,30.764491481969934,27.298801629154312
6.33,31.824648439572073,31.16041748092676,26.456959847245738
6.34,33.68207726200248,29.713003714810366,31.736419193325325
6.3500000000000005,35.31320581885288,29.299247818011004,24.88024147172312
6.36,30.84522896492012,40.93786917078444,28.201028153725748
6.37,16.738515984035505,29.335868322381526,35.773101652108714
6.38,29.834436184259086,36.822480756293515,26.901631389307987
6.390000000000001,28.087024966153102,37.86639877505982,35.45711715184929
6.4,39.36639022623206,37.30415856850223,40.40244802966959
6.41,29.36748511915976,44.939254341717856,33.17485320819651
6.42,30.247471971677157,32.678431315257406,27.49541852224744
6.43,36.18092405692235,28.373936692393105,45.243072206881656
6.44,33.355713576429935,31.619953015863835,21.49607368366448
6.45,45.105434246789265,30.74189253524107,29.797917554079184
6.46,29.246750529493244,34.19916013388748,24.553969263553537
6.47,27.310578495085363,37.098695079786715,39.59541501833046
6.48,32.258866384624234,46.730726633782915,43.36757137305156
6.49,36.24170969498476,30.25284039267788,33.37217675185256
6.5,31.659077751979613,28.825968111847807,32.67274879666597
6.51,38.3727853312918,30.873944820755174,31.048966293663845
6.5200000000000005,38.364959104804385,32.38102557052251,42.786477882645364
6.53,29.471928541146063,29.17272666512509,25.689551833999374
6.54,30.92578576798754,40.470290454726715,30.671090234163128
6.55,28.479208167613766,34.9339456142255,39.59974644872591
6.5600000000000005,34.00832174962595,25.91955204955206,39.52932181261504
6.57,34.74808761017493,28.04722243351421,30.509198725182433
6.58,29.764831266216017,34.4716757267261,36.330659522113805
6.59,33.014699244809954,35.99426849742601,37.366091719352184
6.6000000000000005,24.08596139085573,36.1666694981661,34.86334204607142
6.61,34.41238228759379,30.178816214333366,43.253419038135846
6.62,27.491087317166766,35.14114395306435,32.66588201244426
6.63,37.08984335074224,41.610792897101916,36.10050642616698
6.640000000000001,32.9397283219887,25.069730538519288,36.34677739376552
6.65,22.918124096942048,38.16471625881649,36.61957099875533
6.66,42.60353033115692,33.0435202294715,31.959739998277588
6.67,38.76040733955577,38.088923639922434,43.153552380731746
6.68,24.18713069477371,23.527057538509105,37.4647876933502
6.69,34.94963634271881,28.99933582270985,35.15645243242623
6.7,36.65539297921934,32.72333089756257,37.61752144145913
6.71,37.909588235300575,31.348785511802042,34.11136267586769
6.72,29.039322996664538,32.70317652539204,37.848447136087586
6.73,39.37169800310962,40.188278162270706,41.942931285822546
6.74,30.93014429974871,34.09699780954804,40.48300678228244
6.75,38.0553902531871,27.584696041533864,40.55609823986032
6.76,26.11455570235198,24.769073691132963,37.4241082254366
6.7700000000000005,31.77243218012408,23.161366198289308,44.25478967419428
6.78,35.96039757542394,30.190519105944745,45.36192670043451
6.79,31.493963835765598,31.307541776133192,38.04765932605972
6.8,35.52078459630218,28.60579345641401,32.504963124966935
6.8100000000000005,37.458628169998356,33.4959311720422,36.175567772717685
6.82,33.24669140892417,31.699730010776143,49.29153719966986
6.83,33.67741703302512,32.77077036085863,34.69733023889005
6.84,27.567361578192674,30.242301794649592,48.68871114147008
6.8500000000000005,37.50793695941344,24.46958742134803,31.895998899605996
6.86,31.15713777742352,36.50959528964883,40.10849115288089
6.87,35.324609547792974,37.69632117142524,38.80643231753986
6.88,34.73719792634273,43.62881869565049,42.998645070738576
6.890000000000001,34.95206225003676,34.91145961051237,42.49892669403001
6.9,34.69617106366636,31.42227374764473,35.40384928860291
6.91,33.10915477122406,36.790124650347565,42.63021487654483
6.92,40.646599779396,31.394556516729455,41.290314688831344
6.93,45.8266947451992,34.53062713002478,42.14529793218443
6.94,31.48635967209505,29.504253074301275,46.38753238012812
6.95,38.76580952883333,38.997088975439624,30.3821682114395
6.96,38.32382934741552,27.970103735554545,41.485705554403864
6.97,34.892488413443544,29.08946784023653,36.9688511862005
6.98,29.97615431965136,25.35270467677132,42.93369011043183
6.99,29.730193363080254,31.588795601206478,40.78851288270333
7.0,37.84331362539177,24.198724108732748,48.287317492915086
7.01,41.28715196714206,26.979345927828756,44.338569445199326
7.0200000000000005,44.616213312236376,33.89056845840797,38.01979692059282
7.03,41.08187532242765,32.14165058812724,41.48020301248424
7.04,41.56845905107685,31.86007007121957,36.94525067430964
7.05,39.59208123018243,26.19957644974223,37.86999932391794
7.0600000000000005,36.561202883371756,33.96288500407176,36.74602811139197
7.07,31.450016681741502,23.50484764865473,31.87749792315946
7.08,36.07810757773472,28.075785552347014,25.316237909876307
7.09,34.65267839684538,22.884850477120256,36.7608047345404
7.1000000000000005,29.18987874825065,28.79923869626574,38.732318521461124
7.11,39.74220221031632,30.597899689681967,34.515539426038586
7.12,37.90859283418524,31.771236295596207,30.71745157030235
7.13,37.171104281155635,27.850744891759177,39.29408415297506
7.140000000000001,41.1658424824283,28.714220109071285,45.54816270402063
7.15,38.79262863071845,16.204371569731602,30.405734556704132
7.16,40.5761816282354,37.06725542093236,48.866134430495116
7.17,40.67023673352627,34.00095666316803,44.33580945373808
7.18,35.70171107214217,30.165385872338707,38.2431572950631
7.19,47.44213733307956,30.384738217099034,37.75445978746277
7.2,48.03616259183758,31.893808747003106,37.99413312224224
7.21,33.783026515928704,31.12711622186531,49.115568283542395
7.22,45.07034037458004,28.05686183266213,39.597642438442264
7.23,43.788453741820625,23.812189079607236,38.102939025761266
7.24,32.260619795988674,33.162285703228434,36.3652963812618
7.25,35.531846253198864,26.63613468062629,32.76164143030358
7.26,37.19249250020766,19.1891634204652,32.32767936965277
7.2700000000000005,37.072704106727045,25.25213069869329,45.246006619718294
7.28,36.75553654830504,25.67718856244128,45.27352589819776
7.29,35.45458982792694,30.53665559654567,44.27892616172227
7.3,35.091919447052625,20.35704689057859,44.598762073306546
7.3100000000000005,42.76044785609842,28.594364080766155,40.62142791621133
7.32,30.786919394284652,24.535521618309687,36.01784865323425
7.33,43.75873159297878,26.350260515631376,44.181314288408565
7.34,34.14094900733939,23.585153249730652,40.92873162590727
7.3500000000000005,41.34598378093615,23.176786744184163,52.34034576245337
7.36,31.418341544326708,28.453067739281977,38.23565038842182
7.37,33.5987523846224,19.6989136956243,38.1647932978255
7.38,35.15582979295506,15.164155678914451,27.911171595216512
7.390000000000001,39.323373897493724,26.097853954606705,40.805921638717436
7.4,38.29810115840361,21.29211129768334,27.02575747876546
7.41,40.20638946079288,25.63067218752656,37.79199295882481
7.42,40.3155969271502,27.56849336192049,47.1688993929035
7.43,36.61386362985766,27.84338234702139,34.86292737954243
7.44,37.68694740779057,21.267726319433155,41.84678113611659
7.45,37.48292346782398,24.731538828083643,43.690080907089744
7.46,42.858069862812116,22.850904267939626,31.929409241826832
7.47,38.12564695396328,31.783688812416028,36.84906933122219
7.48,41.97770443592436,20.372762703391665,34.04529534140177
7.49,36.26016458919882,31.22222664171077,32.26129059323277
7.5,36.659968983110346,18.646022220458,32.042178458419876
7.51,41.7053584873738,36.88295950030792,31.70002230165949
7.5200000000000005,43.58078040886116,27.229208060939165,29.716030174926253
7.53,41.978651958073996,22.49577367541292,35.25777113101321
7.54,30.830846900451025,25.472433205614465,34.82486944120417
7.55,41.670478511828684,30.64907480699962,35.446023196381375
7.5600000000000005,34.10037743733531,22.143249172783957,32.33927537211537
7.57,39.601629099511584,23.47432945122279,37.08367695036624
7.58,35.71598727163132,22.609296098708633,41.80676343198959
7.59,41.61198614847096,27.19883764081469,34.06244253375053
7.6000000000000005,36.58119276710779,31.36547429599495,42.53993993729037
7.61,38.66746094029896,20.457244967404066,38.37317608960951
7.62,32.873485136863806,30.655173235874464,44.549000938906254
7.63,35.768939341664016,27.13211850548459,33.92500273131201
7.640000000000001,37.76052071616307,30.989284729868206,34.20791866658111
7.65,36.047003648636846,32.61220989276372,33.26865384949213
7.66,38.141049374769565,35.61095223629759,31.44734960210006
7.67,44.712651231569765,25.906776856016638,31.815042986460384
7.68,33.81677900692636,20.614585921103398,27.391559685124868
7.69,45.606461655639606,24.938791563323413,45.49269373865895
7.7,40.25603835162505,21.828563166429234,38.07847374231804
7.71,43.091056611740555,27.51440990938316,34.9242662956629
7.72,40.412562322771635,26.17732111043202,29.09584038894032
7.73,23.805162658327994,29.86715911803474,29.197847673547944
7.74,34.997516487978835,18.27048278352371,26.17224175261901
7.75,31.11346214559037,28.1395859743593,37.261161547276124
7.76,38.78943036381181,28.691974509746462,34.049067009711
7.7700000000000005,37.65375679448573,23.99196412518078,26.22567358795027
7.78,43.62721663040263,29.880778294791725,27.25801742508021
7.79,40.091632360084326,27.4655222789571,30.93835990426313
7.8,44.11455031463463,24.494392870869113,17.072532128193455
7.8100000000000005,38.25788506706564,22.70111547626398,29.144785525617664
7.82,37.01919469283803,18.149056504746135,29.475929973751064
7.83,32.29237951177752,31.441523206978324,39.31678004387694
7.84,36.700090543360275,22.871121089421358,22.950829501396168
7.8500000000000005,40.87945895456746,31.924592133686854,29.179145648017005
7.86,45.87299275261941,21.359305848125754,29.15546395214987
7.87,40.81777248346628,20.449435049534408,32.55960116798619
7.88,45.57020051708204,16.03292106203694,40.50837559459232
7.890000000000001,45.09135812972744,14.119389929311208,30.27281691138803
7.9,36.5127563603824,25.742290766066777,27.053042479274644
7.91,37.50701709807438,20.64249649730811,29.97576439328933
7.92,42.52645807005102,18.73555821635666,27.738238938716066
7.930000000000001,48.202670006598645,19.774026015385502,39.31784969729765
7.94,39.82263083340281,25.216932473576463,35.168569564159824
7.95,37.31702160305128,16.690113662331523,25.135428001493963
7.96,43.62622011489808,17.132481417386433,32.100053162007484
7.97,37.948125130762996,29.948438146436196,24.514677141739682
7.98,39.6172380002354,21.090552907683858,32.36961023999524
7.99,42.89607329406812,23.987796232863364,25.98915421865146
8.0,36.31524431990534,13.611110008016782,23.863111048821633
8.01,43.38286934286489,16.754515093110875,22.524932771153207
8.02,47.24464238107663,18.932042657646775,27.832681430139697
8.03,39.74892626514952,21.25884647844306,21.571782464171633
8.040000000000001,48.98512803184077,18.65948428681169,34.525296290923
8.05,40.72329964777596,16.48781652395855,30.158527742571547
8.06,44.328165460788426,11.642020344803608,35.2186000138969
8.07,47.99703376952873,23.392015305464263,28.765499377497235
8.08,37.90196993216986,23.82938327875026,21.75740187254991
8.09,26.591167631907787,16.820636662758595,32.01833394529496
8.1,46.077596917505,19.60150312884098,33.082622292125265
8.11,44.106022920190206,18.930042406307635,31.216553102975347
8.120000000000001,39.73598747495208,18.252773434962727,26.93148660532164
8.13,43.61461450835525,17.859355582303266,24.909523554961073
8.14,35.05433624493055,23.404101239556642,23.185938205104744
8.15,43.1360446816126,13.544631971099026,22.433973939617342
8.16,35.050692837809166,5.753588925313268,26.74971360802725
8.17,39.26520997077557,13.792259997504035,34.7251776769579
8.18,39.69130225833932,21.79706172069374,19.611496056515257
8.19,36.16104674007684,11.358236553920705,24.356785045531105
8.2,43.40366767215599,19.164816233459312,15.656202260289351
8.21,36.45418384609053,12.834828721320136,24.988891416717806
8.22,33.93572449834288,15.427329367883626,12.506279874079581
8.23,40.99186373541045,26.76685035684566,23.234574021681347
8.24,42.76987973490678,27.37046454333077,22.666650105554126
8.25,30.986434723363594,25.185957214092564,21.205779258003414
8.26,38.003055473221615,18.71336576967932,21.369426185207097
8.27,45.588968314434524,22.55980118956817,23.548164826321475
8.28,29.42260125149906,13.161056243749083,22.705475179335732
8.290000000000001,42.00230276097339,18.327770613233103,28.534390803273272
8.3,42.134976816570855,10.614679354871086,16.88204627949748
8.31,40.873986168998385,10.223274692937476,26.360450129658926
8.32,34.233068754517454,14.37872378367722,21.926323452198694
8.33,35.57166131562397,12.69039134210182,37.22857031597178
8.34,32.70854132580162,18.765759549977293,24.701521019079728
8.35,37.604943750011,29.520198222458504,21.42888552140618
8.36,46.054425906316325,19.95067853626481,24.545053859889194
8.370000000000001,45.17531096665376,24.02496225995645,24.356002725272994
8.38,47.47200709418078,17.392812302919054,24.402384714110212
8.39,36.48399786385383,15.776101874291863,21.615059365813337
8.4,41.69311693462095,23.66949471754543,17.015195222075327
8.41,32.05984645264262,22.005081325161417,24.216918594464524
8.42,41.33915050413732,14.117197023543557,20.10326440391357
8.43,44.43546617167478,16.31421098176197,13.800207582940827
8.44,37.9239924697215,11.121791204601713,18.869007351188248
8.45,36.36218704496675,14.85036816824826,19.593292665749765
8.46,39.51301085709458,25.16684688212309,26.22345315758647
8.47,39.97726230390574,13.397145924016456,25.28718945860014
8.48,37.7928156509231,20.147430224765817,24.673926905230736
8.49,35.457203903718124,16.962993893729838,21.04626585620101
8.5,34.675356236084625,11.11460716769946,25.305493520918276
8.51,35.18348058155802,16.54434906808169,23.598545020046053
8.52,38.35595452495452,14.669907755820143,21.353704761582666
8.53,40.29556381374095,11.074829616630371,20.233791901675335
8.540000000000001,40.0173739303301,9.257988510701857,20.387891379596255
8.55,38.48099830491418,27.39861678269596,19.77193529599036
8.56,48.801515619495575,12.90263843033732,31.628738716548224
8.57,44.23617919104617,16.897377449162786,19.53818601561631
8.58,29.870906921949285,10.10488098007022,27.741180196231888
8.59,40.7367479689126,11.68913208257837,13.6499693323049
8.6,38.15435513378708,14.254118342941727,15.438612886098586
8.61,34.36465320849609,20.123925757217243,17.626850861671183
8.620000000000001,37.740278700119994,8.782840133790279,20.26336254033549
8.63,42.03440731467225,20.476388401064842,25.891933494477797
8.64,35.69203683727579,9.130320699935456,21.8040671243279
8.65,31.393448140013408,13.207340281478816,19.081449333368788
8.66,39.60340508123336,14.690818934455837,16.27331167662141
8.67,46.17901557364936,12.572366383772916,21.97809065149427
8.68,42.3190400771097,17.440096590828404,22.065001992824794
8.69,32.31901975849401,10.883205813534598,9.908470060091753
8.700000000000001,34.90435276203953,15.064742618376538,15.036751589932107
8.71,39.05887018959849,14.443024330291284,19.667136453446503
8.72,39.83859276027871,11.624541387908897,20.472310738637706
8.73,26.084359772061518,6.87191546565451,11.934107391769631
8.74,41.47999519899208,17.10116317280828,15.54378884584489
8.75,37.88186946144045,8.378751265642594,8.712619876437586
8.76,33.373890680989874,13.321144634635079,23.13916043389346
8.77,29.60427131446449,18.072630846601392,19.5498566986968
8.78,31.328017979771317,9.426117803237757,16.76738057001612
8.790000000000001,27.8848480722101,13.139449166557053,27.782384197531954
8.8,37.03821457794863,13.848125562408839,18.173016524321646
8.81,33.813232896671096,9.42721306187613,25.11999309422596
8.82,36.30858239094663,20.105002529366658,20.225902590249255
8.83,35.73809092463757,7.749461912144245,17.998712776522318
8.84,32.7222267913076,18.12128870056924,21.71073738237142
8.85,41.027361365385744,10.848039147219229,28.33351207268315
8.86,35.609718426574744,13.943770587299046,25.035087725189236
8.870000000000001,28.310415367717436,8.194263557141369,24.157664794044322
8.88,46.495530757253135,8.803003969450744,25.76597307351105
8.89,32.35343069086373,17.195064830892743,20.691849551869076
8.9,40.05409664665394,6.5989428099899,28.61989690269969
8.91,45.90775342800692,7.774426721657472,23.94777458115597
8.92,30.834748944548082,-0.7668158767614894,27.882013813294265
8.93,31.882091287195088,18.73822459975767,18.170537207780956
8.94,31.0740613410203,6.14107993586501,17.869288511744188
8.950000000000001,38.595855084767464,2.3319381134834103,11.964403467873069
8.96,34.77587275776561,6.696375702182493,20.779620418872568
8.97,28.757811302061313,7.121136673168184,24.007996398915484
8.98,39.28021596113088,10.7484619360003,18.512505653604713
8.99,33.265352626975734,20.15593799534677,27.819790203011394
9.0,40.1413009414698,19.212229160778804,11.117303599136545
9.01,39.58573480563301,36.88610927333864,9.760117823386821
9.02,29.78663789968803,24.95135823844282,7.929176220389616
9.03,32.49843400269255,22.324067218654783,7.3810085556765745
9.040000000000001,35.114572662170886,18.60070098311409,15.76224949389218
9.05,38.209662052142704,16.448541290245792,9.644568074535767
9.06,36.1151817717726,24.420303849068173,10.330232098003751
9.07,36.525728080521446,20.705218608644145,21.883035833863968
9.08,28.09372899043382,10.273088395069093,10.736804243417534
9.09,36.917684080491526,23.76835709547146,13.310846132619977
9.1,30.006599223295748,25.725656289129592,14.03474553562035
9.11,32.596504281819584,23.682384279196597,13.06465561236159
9.120000000000001,37.00609363295126,14.403933985872877,17.547864556162203
9.13,33.2886002913793,18.14108693609233,13.028405575894347
9.14,27.674953613795964,26.31547396114481,11.454397077688803
9.15,39.8296151203351,20.364461657160874,8.496820802728259
9.16,35.70043641753495,8.401708737773076,1.6709048791236825
9.17,31.608345900099554,20.200673750751733,6.447455130833477
9.18,25.250628855263795,12.336880651088993,17.249378222185733
9.19,43.04673376085552,19.86065627115605,4.400318457681925
9.200000000000001,34.52438755222876,14.680043326363599,14.286377801859814
9.21,30.221193926355014,13.294862635869874,16.413439847686842
9.22,31.37363263586819,12.699408202258109,18.132433497980994
9.23,31.35059084698925,24.270074212758665,12.647631633843151
9.24,17.920922143337933,17.116441362538048,18.22471525402645
9.25,27.733204204272617,15.528755195862479,21.252728016985486
9.26,30.287634123959872,21.533205120695424,18.226857236070636
9.27,24.934950060775193,15.748783096346333,11.063895954590603
9.28,25.217892278758004,22.999190714346742,19.931634648829366
9.290000000000001,36.74393073023684,27.343038614370464,23.33527839316327
9.3,22.295720700180272,17.064222612800066,24.435237228527654
9.31,36.963929888694196,19.894076626288403,17.969521451967573
9.32,23.870908433667246,11.666201398460501,22.290517656323402
9.33,32.26900790675828,27.357373476563787,16.16675237248017
9.34,31.952422505345904,18.95326833762291,16.97953446059624
9.35,28.592010035149514,24.03930050673892,18.356365313836758
9.36,34.01059361717268,17.568503830517113,20.038495033797602
9.370000000000001,30.805375602245913,17.741984940893815,24.27217085304513
9.38,28.14358915531547,15.461510885052729,14.151818025253258
9.39,29.77340455261383,26.007703378188737,16.347866306373568
9.4,32.00054487401789,22.82818805677052,17.21713614172254
9.41,38.20732553869317,23.62322459701749,17.853702301435245
9.42,31.039399594151345,19.575191840674798,19.791009115245995
9.43,33.70630427513308,31.59548013888918,16.90877122957154
9.44,27.448487352399916,15.135052538728582,21.3242351470637
9.450000000000001,30.49472352734499,20.952670501222265,10.43712134566495
9.46,21.734698430800663,10.202692984960212,26.05858155564026
9.47,23.864172289126998,23.420568979449207,14.860051468655014
9.48,33.918373960176304,20.343363342798867,27.17947049302004
9.49,38.66921115216652,23.216955846010094,22.47387823766648
9.5,29.98915207582625,21.685677151652513,27.77596764522944
9.51,31.32939708429832,18.861833110945376,13.919665624488712
9.52,35.80155189652182,25.793143713523033,30.405887570171288
9.53,31.41733173320866,17.504928116764724,15.651284747318998
9.540000000000001,32.35370955197702,17.38670484144002,16.42765010722841
9.55,32.332825289578736,5.555969387400101,26.1190691189947
9.56,30.097192297121655,20.381333101840838,22.906039869620756
9.57,34.460120056040964,12.489904776834573,15.060358168723884
9.58,28.74753105886225,16.939588804614473,22.07109244047351
9.59,27.727715650545857,18.663169516204828,26.371815703743422
9.6,29.837327542224504,15.759063377949456,20.803069764203826
9.61,34.949235243249696,10.862504672783022,26.546467919633407
9.620000000000001,28.766386394874214,15.969877033561636,26.54766216631419
9.63,26.942989716870713,24.96809517245131,18.916387664427475
9.64,32.44556685870694,16.944386096255844,26.326668295646822
9.65,37.61449552746745,25.404504373121384,20.217126472042054
9.66,23.734364375555792,9.009663126102266,22.22181152741818
9.67,26.04870733134603,23.662813360255434,29.691691407042022
9.68,31.161278691465565,19.62045546285397,26.136112280369424
9.69,31.885133415778157,28.560340251828872,25.869865871281455
9.700000000000001,21.585463918703194,26.62597111274942,28.021546941899466
9.71,15.249484529061476,20.713290787851406,28.03389173291687
9.72,33.16496148872146,28.56641060407529,33.57997090171145
9.73,26.103710314515627,24.452023516077944,29.646619256774372
